"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"IncidentLiverCancer","436","152","64","20","10","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentLiverCancer","491","149","73","35","11","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentLiverCancer","264","57","20","6","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentLiverCancer","22","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentLungCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentLungCancer","38","19","8","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentLungCancer","274","123","54","33","15","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentLungCancer","1197","468","207","99","42","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentLungCancer","3209","1116","500","252","97","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentLungCancer","3845","1181","544","236","88","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentLungCancer","2804","640","266","108","28","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentLungCancer","489","71","15","6","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentLungCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentLungCancer","26","6","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentLungCancer","267","90","48","25","10","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentLungCancer","1267","412","172","88","33","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentLungCancer","3734","1169","466","224","106","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentLungCancer","5032","1371","543","242","78","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentLungCancer","3128","610","202","70","17","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentLungCancer","426","57","13","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","9","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","75","27","9","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","245","67","30","13","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","641","135","40","15","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","858","148","61","25","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","711","66","25","10","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","180","13","7","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","14","6","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","100","25","14","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","330","80","24","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","779","167","56","22","7","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","958","185","71","22","13","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","576","63","12","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentPancreaticCancer","75","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentStomachCancer","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentStomachCancer","19","7","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentStomachCancer","53","25","12","8","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentStomachCancer","111","41","15","9","6","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentStomachCancer","212","90","41","21","11","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentStomachCancer","348","121","63","35","17","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentStomachCancer","419","114","56","23","8","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentStomachCancer","107","20","8","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentStomachCancer","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentStomachCancer","15","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentStomachCancer","89","40","22","9","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentStomachCancer","193","77","43","21","14","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentStomachCancer","458","193","99","48","21","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentStomachCancer","817","279","144","85","42","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentStomachCancer","633","164","55","20","8","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentStomachCancer","93","13","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentBreastCancer","45242","33324","23066","14174","6625","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","28613","16863","10354","5870","2594","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","8103","2875","1277","588","252","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","6616","4147","2582","1465","675","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","3053","1096","529","256","88","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","29324","10092","4797","2269","848","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","6599","1296","468","203","77","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","42252","30550","19995","12016","5444","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","3225","1166","569","293","116","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","299","214","152","86","41","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","44943","33110","22914","14088","6584","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","16101","9597","5843","3261","1427","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","12512","7266","4511","2609","1167","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","5720","2103","925","397","161","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","2383","772","352","191","91","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","4641","2881","1777","994","449","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","1975","1266","805","471","226","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","2245","805","378","180","65","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","808","291","151","76","23","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","15428","4894","2232","1028","353","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","13896","5198","2565","1241","495","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","3365","662","248","101","41","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","3234","634","220","102","36","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","2089","760","380","188","75","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","1136","406","189","105","41","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","166","119","74","42","16","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","1646","1194","799","483","210","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","6114","4663","3301","2110","1005","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","10988","8393","6041","3741","1749","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","10959","8333","6061","3820","1817","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","8680","6393","4253","2568","1224","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","5268","3480","2159","1228","546","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","1421","749","378","182","58","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","52","34","23","12","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","480","288","183","97","56","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","1106","726","429","258","106","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","3371","2194","1405","785","331","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","6584","4327","2794","1656","765","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","8828","5333","3356","1919","846","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","6857","3524","1979","1061","462","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentColorectalCancer","1335","437","185","82","24","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","<5","<5","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","35","20","7","<5","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","211","104","53","24","11","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","953","388","188","89","43","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","2063","871","402","204","93","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","2696","983","444","194","81","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","1782","459","173","73","24","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentEsophagealCancer","362","49","10","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","34","22","11","6","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","133","102","67","42","16","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","557","388","258","152","74","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","1630","1115","709","432","215","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","1958","1242","797","455","209","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","1505","908","538","280","121","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","666","327","177","90","36","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","133","43","25","8","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","8","<5","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","30","21","16","12","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","97","48","30","15","7","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","431","192","110","56","21","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","808","319","155","76","25","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","1004","351","153","69","21","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","589","150","58","24","6","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLiverCancer","86","11","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","24","16","12","7","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","97","42","28","11","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","539","203","102","53","20","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","2665","1039","514","250","107","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","7408","2900","1483","727","290","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","10861","3797","1769","873","306","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","6603","1894","814","324","114","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentLungCancer","1127","201","75","24","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","28","13","7","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","193","72","31","13","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","678","191","75","35","14","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","1492","384","134","64","28","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","2294","437","156","59","19","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","1602","178","58","24","9","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentPancreaticCancer","307","18","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","12","6","6","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","409","298","206","131","65","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","4375","3277","2162","1364","635","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","12648","9627","6546","4117","1964","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","16388","11933","7867","4708","2084","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","7271","4833","2935","1573","642","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentProstateCancer","1145","575","272","119","52","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","54","25","9","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","133","66","34","18","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","298","124","55","30","9","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","587","236","124","70","30","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","952","397","202","108","49","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","1016","284","134","56","20","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentStomachCancer","180","32","9","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"IncidentBreastCancer","165","118","73","42","16","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentBreastCancer","1643","1191","797","482","210","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentBreastCancer","6094","4649","3292","2105","1002","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentBreastCancer","10946","8359","6021","3730","1744","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentBreastCancer","10888","8279","6022","3801","1808","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentBreastCancer","8591","6332","4203","2537","1210","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentBreastCancer","5204","3435","2128","1209","536","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentBreastCancer","1412","747","378","182","58","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentBreastCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentBreastCancer","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentBreastCancer","20","14","9","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentBreastCancer","42","34","20","11","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentBreastCancer","71","54","39","19","9","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentBreastCancer","89","61","50","31","14","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentBreastCancer","64","45","31","19","10","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentBreastCancer","9","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentColorectalCancer","24","16","9","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentColorectalCancer","256","154","100","55","33","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentColorectalCancer","546","355","207","122","52","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentColorectalCancer","1452","956","613","333","148","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentColorectalCancer","2524","1687","1109","690","326","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentColorectalCancer","3672","2211","1418","833","356","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentColorectalCancer","3250","1639","955","522","238","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentColorectalCancer","788","248","100","51","14","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentColorectalCancer","28","18","14","9","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentColorectalCancer","224","134","83","42","23","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentColorectalCancer","560","371","222","136","54","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentColorectalCancer","1919","1238","792","452","183","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentColorectalCancer","4060","2640","1685","966","439","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentColorectalCancer","5156","3122","1938","1086","490","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentColorectalCancer","3607","1885","1024","539","224","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentColorectalCancer","547","189","85","31","10","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","9","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","47","24","16","11","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","217","90","40","23","13","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","509","210","102","55","34","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","733","253","117","67","29","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","692","170","72","33","10","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","176","20","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","26","15","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","164","80","37","13","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","736","298","148","66","30","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","1554","661","300","149","59","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","1963","730","327","127","52","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","1090","289","101","40","14","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentEsophagealCancer","186","29","8","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","17","8","6","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","58","41","26","14","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","181","128","82","54","27","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","439","312","207","130","73","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","536","365","244","137","63","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","452","280","173","99","45","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","245","115","57","30","12","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","47","17","10","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","17","14","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","75","61","41","28","13","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","376","260","176","98","47","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
