"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"HeadNeckSubtypeCancerLarynx","61","49","29","15","9","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","220","142","100","58","22","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","388","260","164","97","47","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","298","185","126","86","33","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","144","73","41","27","14","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","17","11","8","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","7","<5","<5","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","7","<5","<5","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","12","7","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","11","6","<5","<5","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","8","<5","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","15","10","9","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","17","10","7","<5","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","20","8","<5","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","9","<5","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","6","<5","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","18","12","6","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","13","10","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","9","<5","0","0","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","7","<5","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","14","9","9","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","17","14","11","9","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","40","27","18","9","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","38","24","12","6","0","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","30","19","12","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","10","<5","0","0","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","26","20","15","14","7","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","54","41","33","23","10","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","82","58","34","25","11","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","57","37","28","18","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","46","21","11","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","10","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","11","11","10","8","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","39","29","21","10","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","94","62","39","24","10","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","130","71","55","33","17","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","79","52","33","18","7","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","44","26","17","9","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","6","<5","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","6","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","43","27","12","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","101","62","43","27","15","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","98","64","47","30","9","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","45","24","14","10","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","19","8","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","12","9","7","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","109","75","53","26","16","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","305","200","125","73","31","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","293","183","113","67","31","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","124","67","42","17","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","28","10","6","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","8","8","<5","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","13","10","9","6","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","16","12","8","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","27","24","18","10","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","46","33","18","12","7","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","39","22","13","8","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","25","15","11","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","10","<5","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","6","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","21","10","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","31","22","19","13","6","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","51","34","20","14","11","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","49","25","12","7","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","34","16","7","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","14","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","12","10","8","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","44","30","21","9","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","88","54","39","25","8","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","111","69","49","28","17","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","83","46","22","12","7","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","60","33","12","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","13","<5","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","25","17","10","6","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","85","55","35","21","8","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","234","163","103","54","26","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","284","176","105","60","27","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","151","77","45","19","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","63","28","19","11","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","6","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","291","140","77","40","18","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","1356","834","523","278","148","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","152","97","48","29","11","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","258","164","100","50","21","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","694","446","279","163","74","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","1695","1089","675","385","164","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","580","362","220","128","56","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","1555","975","625","362","168","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","221","103","55","30","11","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","70","37","22","10","7","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","1078","673","427","222","119","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","278","161","96","56","29","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","89","59","28","20","8","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","63","38","20","9","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","182","116","68","35","14","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","76","48","32","15","7","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","406","255","164","95","37","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","288","191","115","68","37","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","1255","795","495","272","115","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","440","294","180","113","49","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","326","193","109","63","24","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","254","169","111","65","32","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","1054","667","408","234","108","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","501","308","217","128","60","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","13","8","<5","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","58","27","15","8","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","99","47","28","14","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","88","44","24","12","6","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","28","11","<5","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","12","9","8","7","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","74","45","28","16","8","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","224","147","99","54","36","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","419","279","172","89","48","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","429","261","161","87","43","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","165","86","49","22","10","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","29","7","6","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","16","11","<5","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","22","11","<5","<5","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","42","29","14","9","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","39","28","13","6","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","24","13","7","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","28","23","17","12","7","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","39","29","15","8","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","57","44","29","13","6","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","61","34","17","8","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","47","26","19","8","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","16","7","<5","<5","0","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","8","<5","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","17","12","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","56","40","26","16","7","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","155","105","69","45","26","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","176","119","82","50","19","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","160","103","65","34","16","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","107","55","27","16","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","18","7","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","13","11","7","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","167","121","91","52","24","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","585","401","254","155","69","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","559","357","217","120","51","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","281","165","86","44","15","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","75","32","18","9","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","14","<5","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","14","10","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","27","23","16","8","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","55","33","22","11","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","98","74","43","32","16","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","112","73","54","31","15","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","141","85","52","29","12","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","107","53","23","12","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
