"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"IncidentLungCancer","1221","264","96","37","11","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"IncidentLungCancer","194","34","8","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"IncidentLungCancer","7","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"IncidentLungCancer","16","6","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"IncidentLungCancer","131","38","17","10","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"IncidentLungCancer","595","162","68","29","13","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"IncidentLungCancer","1758","527","203","86","36","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"IncidentLungCancer","2264","610","234","101","35","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"IncidentLungCancer","1406","254","104","43","7","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"IncidentLungCancer","189","21","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"IncidentPancreaticCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"IncidentPancreaticCancer","<5","<5","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"IncidentPancreaticCancer","41","11","6","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"IncidentPancreaticCancer","136","27","10","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"IncidentPancreaticCancer","358","74","25","9","0","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"IncidentPancreaticCancer","457","79","34","15","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"IncidentPancreaticCancer","359","33","11","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"IncidentPancreaticCancer","89","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"IncidentPancreaticCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"IncidentPancreaticCancer","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"IncidentPancreaticCancer","50","18","10","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"IncidentPancreaticCancer","148","45","15","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"IncidentPancreaticCancer","417","81","28","16","10","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"IncidentPancreaticCancer","457","75","19","7","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"IncidentPancreaticCancer","303","41","9","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"IncidentPancreaticCancer","47","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"IncidentStomachCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"IncidentStomachCancer","9","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"IncidentStomachCancer","37","8","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"IncidentStomachCancer","43","13","8","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"IncidentStomachCancer","120","48","30","19","9","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"IncidentStomachCancer","223","79","37","22","11","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"IncidentStomachCancer","231","71","30","12","7","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"IncidentStomachCancer","60","10","6","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"IncidentStomachCancer","6","6","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"IncidentStomachCancer","7","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"IncidentStomachCancer","39","18","12","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"IncidentStomachCancer","110","47","22","15","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"IncidentStomachCancer","247","91","48","27","14","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"IncidentStomachCancer","470","164","65","40","18","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"IncidentStomachCancer","367","94","31","15","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"IncidentStomachCancer","47","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"IncidentBreastCancer","14462","10118","6731","4077","1909","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","9179","5207","3112","1727","727","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","2751","911","368","166","60","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","2446","1449","884","511","233","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","954","296","123","68","27","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","8603","2690","1217","578","238","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","2013","369","132","65","18","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","12144","8326","5280","3101","1382","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","983","345","172","83","28","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","90","60","43","21","10","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","14372","10058","6688","4056","1899","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","5149","2969","1782","964","406","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","4030","2238","1330","763","321","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","1949","646","258","113","34","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","802","265","110","53","26","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","1727","1022","614","357","170","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","719","427","270","154","63","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","686","231","100","58","22","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","268","65","23","10","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","4299","1193","524","237","95","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","4304","1497","693","341","143","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","1000","183","64","31","9","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","1013","186","68","34","9","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","613","210","96","42","15","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","370","135","76","41","13","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","52","31","17","12","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","448","301","203","120","50","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","1794","1309","876","523","241","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","3673","2696","1834","1117","524","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","3746","2680","1877","1185","579","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","2737","1868","1211","734","347","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","1635","1038","619","347","148","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","377","195","94","39","16","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","18","8","6","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","101","56","27","17","8","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","345","206","125","70","32","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","1136","707","441","251","115","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","2222","1402","879","510","209","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","2861","1686","1014","567","241","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","2110","1020","569","289","112","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentColorectalCancer","386","122","51","19","8","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","<5","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","11","6","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","62","18","<5","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","331","124","60","25","8","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","747","298","127","58","20","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","937","321","135","67","23","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","549","125","36","12","6","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentEsophagealCancer","111","19","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","21","12","9","6","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","48","32","21","8","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","191","128","85","59","27","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","575","370","240","146","79","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","738","451","259","150","69","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","587","333","204","110","44","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","244","113","62","31","9","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentHeadNeckCancer","42","10","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","17","<5","<5","<5","0","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","145","54","24","9","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","264","110","49","27","14","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","323","83","37","24","7","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","183","40","7","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLiverCancer","16","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","18","6","<5","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","165","60","22","11","6","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","805","264","135","70","35","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","2218","794","379","189","93","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","3257","1037","477","238","85","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","1850","491","192","67","17","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentLungCancer","287","36","9","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","54","17","12","7","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","240","55","23","11","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","472","102","37","18","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","692","132","37","20","6","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","468","53","20","8","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentPancreaticCancer","83","8","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","0","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","<5","0","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","89","58","40","26","10","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","1253","881","593","352","159","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","3795","2720","1780","1099","543","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","4786","3343","2106","1238","521","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","1955","1211","707","359","142","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentProstateCancer","264","113","54","27","7","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","<5","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","9","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","35","17","9","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","101","43","25","12","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","162","59","34","15","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","338","122","51","28","13","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","283","91","45","20","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentStomachCancer","54","8","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"IncidentBreastCancer","51","30","16","12","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentBreastCancer","448","301","203","120","50","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentBreastCancer","1788","1306","874","522","241","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentBreastCancer","3661","2688","1829","1113","521","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentBreastCancer","3727","2666","1863","1177","574","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentBreastCancer","2704","1847","1198","730","347","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentBreastCancer","1619","1027","612","343","146","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentBreastCancer","374","193","93","39","16","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentBreastCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentBreastCancer","0","0","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentBreastCancer","6","<5","<5","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentBreastCancer","12","8","<5","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentBreastCancer","19","14","14","8","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentBreastCancer","33","21","13","<5","0","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentBreastCancer","16","11","7","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentBreastCancer","<5","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentColorectalCancer","7","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentColorectalCancer","43","25","11","7","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentColorectalCancer","170","110","65","38","15","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentColorectalCancer","499","314","200","113","47","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentColorectalCancer","915","579","368","221","95","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentColorectalCancer","1241","712","424","257","108","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentColorectalCancer","915","425","232","113","48","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentColorectalCancer","240","71","28","12","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentColorectalCancer","11","6","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentColorectalCancer","58","31","16","10","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentColorectalCancer","175","96","60","32","17","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentColorectalCancer","637","393","241","138","68","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentColorectalCancer","1307","823","511","289","114","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentColorectalCancer","1620","974","590","310","133","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentColorectalCancer","1195","595","337","176","64","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentColorectalCancer","146","51","23","7","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentEsophagealCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentEsophagealCancer","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentEsophagealCancer","12","<5","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentEsophagealCancer","84","36","16","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentEsophagealCancer","179","75","33","19","8","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentEsophagealCancer","240","82","39","19","9","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentEsophagealCancer","230","57","17","7","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentEsophagealCancer","53","10","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentEsophagealCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentEsophagealCancer","7","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentEsophagealCancer","50","15","<5","0","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentEsophagealCancer","247","88","44","20","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentEsophagealCancer","568","223","94","39","12","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentEsophagealCancer","697","239","96","48","14","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentEsophagealCancer","319","68","19","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentEsophagealCancer","58","9","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","16","10","7","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","24","16","10","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","57","41","28","19","9","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","155","105","68","35","17","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","190","114","75","44","22","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","166","91","56","33","10","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","92","46","25","13","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","19","<5","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","24","16","11","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","134","87","57","40","18","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","420","265","172","111","62","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","548","337","184","106","47","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","421","242","148","77","34","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","152","67","37","18","7","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentHeadNeckCancer","23","6","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentLiverCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentLiverCancer","<5","<5","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentLiverCancer","6","<5","<5","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentLiverCancer","36","11","<5","<5","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentLiverCancer","63","26","9","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentLiverCancer","87","16","7","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentLiverCancer","64","9","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentLiverCancer","9","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
