"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","10","6","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","44","28","18","13","8","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","150","103","65","40","23","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","175","103","58","40","18","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","114","60","39","19","8","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","46","21","13","7","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","6","<5","<5","0","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","10","<5","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","7","<5","<5","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","25","11","6","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","44","25","12","<5","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","45","24","18","11","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","12","<5","<5","0","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","7","6","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","6","<5","<5","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","13","11","6","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","28","19","12","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","23","14","8","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","9","<5","<5","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","16","9","7","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","55","36","22","19","12","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","126","78","44","25","9","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","131","79","43","23","11","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","47","26","11","6","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","9","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","0","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","<5","0","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","0","0","0","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","7","<5","<5","<5","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","0","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","<5","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","9","<5","<5","<5","0","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","12","6","<5","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","7","<5","0","0","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","10","<5","<5","<5","0","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","7","<5","<5","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","6","<5","<5","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","22","16","10","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","13","<5","<5","<5","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","9","<5","<5","0","0","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","11","9","7","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","30","23","15","6","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","31","22","16","11","6","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","36","23","14","8","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","27","16","8","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","7","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","16","11","6","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","44","25","19","10","9","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","66","39","21","13","7","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","53","32","20","15","9","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","29","12","8","<5","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","0","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","15","10","9","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","40","24","13","8","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","38","23","19","11","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","30","12","10","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","9","<5","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","48","29","21","15","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","129","87","52","28","11","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","171","113","61","30","13","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","78","51","33","17","6","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","11","<5","0","0","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","6","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","6","6","<5","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","12","8","8","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","10","<5","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","17","10","6","<5","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","12","7","<5","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","9","6","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","20","12","11","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","17","11","7","<5","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","20","12","7","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","24","13","10","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","17","11","8","6","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","40","30","21","11","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","53","30","19","13","7","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","36","18","11","6","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","22","12","9","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","6","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","27","17","10","7","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","110","73","44","29","18","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","122","73","39","27","11","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","78","42","28","13","7","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","24","9","<5","<5","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
